source,source_name,target,target_name,via
1102,亞泥,1101,台泥,
2634,漢翔,1101,台泥,
8038,長園科,1101,台泥,
8341,日友,1101,台泥,
8422,可寧衛*,1101,台泥,
9955,佳龍,1101,台泥,
6505,台塑化,1101,台泥,
1101,台泥,1102,亞泥,
9955,佳龍,1102,亞泥,
1215,卜蜂,1210,大成,
1215,卜蜂,1210,大成,
1215,卜蜂,1210,大成,
1215,卜蜂,1210,大成,
1216,統一,1210,大成,
1218,泰山,1210,大成,
1218,泰山,1210,大成,
1210,大成,1215,卜蜂,
1210,大成,1215,卜蜂,
1218,泰山,1215,卜蜂,
1231,聯華食,1215,卜蜂,
1210,大成,1216,統一,
1210,大成,1216,統一,
1215,卜蜂,1216,統一,
1215,卜蜂,1216,統一,
1218,泰山,1216,統一,
1218,泰山,1216,統一,
1227,佳格,1216,統一,
1229,聯華,1216,統一,
1231,聯華食,1216,統一,
1231,聯華食,1216,統一,
1707,葡萄王,1216,統一,
1903,士紙,1216,統一,
5434,崇越,1216,統一,
9939,宏全,1216,統一,
1227,佳格,1218,泰山,
1231,聯華食,1227,佳格,
1231,聯華食,1227,佳格,
1210,大成,1229,聯華,
1227,佳格,1231,聯華食,
1303,南亞,1301,台塑,
1305,華夏,1301,台塑,
1314,中石化,1301,台塑,
5340,建榮,1301,台塑,
1305,華夏,1303,南亞,
1402,遠東新,1303,南亞,
1717,長興,1303,南亞,
1727,中華化,1303,南亞,
1802,台玻,1303,南亞,
1815,富喬,1303,南亞,
2383,台光電,1303,南亞,
4303,信立,1303,南亞,
4722,國精化,1303,南亞,
5340,建榮,1303,南亞,
5340,建榮,1303,南亞,
5475,德宏,1303,南亞,
8358,金居,1303,南亞,
1301,台塑,1314,中石化,
1402,遠東新,1314,中石化,
2236,百達-KY,1319,東陽,
1303,南亞,1326,台化,
1402,遠東新,1326,台化,
1303,南亞,1402,遠東新,
1434,福懋,1402,遠東新,
1476,儒鴻,1402,遠東新,
1476,儒鴻,1402,遠東新,
2915,潤泰全,1402,遠東新,
1903,士紙,1419,新紡,
1476,儒鴻,1434,福懋,
2915,潤泰全,1434,福懋,
4303,信立,1434,福懋,
9938,百和,1434,福懋,
1402,遠東新,1476,儒鴻,
1419,新紡,1476,儒鴻,
1477,聚陽,1476,儒鴻,
1402,遠東新,1477,聚陽,
1419,新紡,1477,聚陽,
1476,儒鴻,1477,聚陽,
4303,信立,1477,聚陽,
1101,台泥,1503,士電,
1419,新紡,1503,士電,
1504,東元,1503,士電,
1513,中興電,1503,士電,
1519,華城,1503,士電,
1519,華城,1503,士電,
1903,士紙,1503,士電,
2371,大同,1503,士電,
1515,力山,1504,東元,
3027,盛達,1504,東元,
9958,世紀鋼,1504,東元,
1503,士電,1513,中興電,
1504,東元,1513,中興電,
1519,華城,1513,中興電,
1519,華城,1513,中興電,
1519,華城,1513,中興電,
2332,友訊,1513,中興電,
2371,大同,1513,中興電,
2392,正崴,1513,中興電,
2634,漢翔,1513,中興電,
3211,順達,1513,中興電,
3323,加百裕,1513,中興電,
3576,聯合再生,1513,中興電,
6282,康舒,1513,中興電,
1533,車王電,1515,力山,
1101,台泥,1519,華城,
1503,士電,1519,華城,
1504,東元,1519,華城,
2371,大同,1519,華城,
2377,微星,1519,華城,
3027,盛達,1519,華城,
3576,聯合再生,1519,華城,
8038,長園科,1519,華城,
9941,裕融,1519,華城,
9958,世紀鋼,1519,華城,
1589,永冠-KY,1532,勤美,
4551,智伸科,1536,和大,
3583,辛耘,1560,中砂,
3189,景碩,1565,精華,
3218,大學光,1565,精華,
5312,寶島科,1565,精華,
8215,明基材,1565,精華,
1532,勤美,1589,永冠-KY,
1609,大亞,1605,華新,
4903,聯光通,1605,華新,
5009,榮剛,1605,華新,
1590,亞德客-KY,1609,大亞,
1605,華新,1609,大亞,
1218,泰山,1707,葡萄王,
1231,聯華食,1707,葡萄王,
1720,生達,1707,葡萄王,
4123,晟德,1707,葡萄王,
5314,世紀*,1707,葡萄王,
8436,大江,1707,葡萄王,
8436,大江,1707,葡萄王,
1727,中華化,1717,長興,
3032,偉訓,1717,長興,
4722,國精化,1717,長興,
4722,國精化,1717,長興,
5234,達興材料,1717,長興,
5434,崇越,1717,長興,
4114,健喬,1720,生達,
4114,健喬,1720,生達,
4123,晟德,1720,生達,
4746,台耀,1720,生達,
1515,力山,1736,喬山,
1777,生泰,1762,中化生,
1786,科妍,1783,和康生,
1786,科妍,1783,和康生,
9955,佳龍,1785,光洋科,
1783,和康生,1786,科妍,
1783,和康生,1786,科妍,
4104,佳醫,1786,科妍,
1720,生達,1789,神隆,
1762,中化生,1789,神隆,
1777,生泰,1789,神隆,
1815,富喬,1802,台玻,
5340,建榮,1802,台玻,
5340,建榮,1802,台玻,
5475,德宏,1802,台玻,
5475,德宏,1802,台玻,
1419,新紡,1903,士紙,
1907,永豐餘,1904,正隆,
1909,榮成,1904,正隆,
1904,正隆,1907,永豐餘,
1904,正隆,1907,永豐餘,
1905,華紙,1907,永豐餘,
1909,榮成,1907,永豐餘,
1904,正隆,1909,榮成,
1907,永豐餘,1909,榮成,
2006,東和鋼鐵,2002,中鋼,
2031,新光鋼,2006,東和鋼鐵,
2460,建通,2009,第一銅,
2006,東和鋼鐵,2027,大成鋼,
9958,世紀鋼,2031,新光鋼,
1536,和大,2049,上銀,
5392,能率,2049,上銀,
8374,羅昇,2049,上銀,
3376,新日興,2059,川湖,
2105,正新,2101,南港,
2204,中華,2201,裕隆,
2207,和泰車,2201,裕隆,
2207,和泰車,2206,三陽工業,
2201,裕隆,2207,和泰車,
2204,中華,2207,和泰車,
2204,中華,2207,和泰車,
2206,三陽工業,2207,和泰車,
2227,裕日車,2207,和泰車,
2227,裕日車,2207,和泰車,
2227,裕日車,2207,和泰車,
9958,世紀鋼,2208,台船,
9958,世紀鋼,2208,台船,
1533,車王電,2231,為升,
3552,同致,2231,為升,
4968,立積,2231,為升,
5309,系統電,2231,為升,
6285,啟碁,2231,為升,
3217,優群,2236,百達-KY,
2308,台達電,2301,光寶科,
2329,華泰,2301,光寶科,
2385,群光,2301,光寶科,
2387,精元,2301,光寶科,
2393,億光,2301,光寶科,
2457,飛宏,2301,光寶科,
2498,宏達電,2301,光寶科,
3026,禾伸堂,2301,光寶科,
3032,偉訓,2301,光寶科,
3078,僑威,2301,光寶科,
3211,順達,2301,光寶科,
5465,富驊,2301,光寶科,
5465,富驊,2301,光寶科,
6117,迎廣,2301,光寶科,
6121,新普,2301,光寶科,
6203,海韻電,2301,光寶科,
6275,元山,2301,光寶科,
8111,立碁,2301,光寶科,
8163,達方,2301,光寶科,
6282,康舒,2301,光寶科,
6282,康舒,2301,光寶科,
6412,群電,2301,光寶科,
6412,群電,2301,光寶科,
2330,台積電,2303,聯電,
5347,世界,2303,聯電,
5347,世界,2303,聯電,
5347,世界,2303,聯電,
5347,世界,2303,聯電,
1503,士電,2308,台達電,
1503,士電,2308,台達電,
1513,中興電,2308,台達電,
1515,力山,2308,台達電,
1519,華城,2308,台達電,
1533,車王電,2308,台達電,
1536,和大,2308,台達電,
1785,光洋科,2308,台達電,
2301,光寶科,2308,台達電,
2301,光寶科,2308,台達電,
2324,仁寶,2308,台達電,
2356,英業達,2308,台達電,
2359,所羅門,2308,台達電,
2371,大同,2308,台達電,
2375,凱美,2308,台達電,
2377,微星,2308,台達電,
2382,廣達,2308,台達電,
2385,群光,2308,台達電,
2392,正崴,2308,台達電,
2421,建準,2308,台達電,
2421,建準,2308,台達電,
2421,建準,2308,台達電,
2457,飛宏,2308,台達電,
2457,飛宏,2308,台達電,
2634,漢翔,2308,台達電,
3017,奇鋐,2308,台達電,
3023,信邦,2308,台達電,
3026,禾伸堂,2308,台達電,
3027,盛達,2308,台達電,
3027,盛達,2308,台達電,
3032,偉訓,2308,台達電,
3046,建碁,2308,台達電,
3078,僑威,2308,台達電,
3078,僑威,2308,台達電,
3162,精確,2308,台達電,
3211,順達,2308,台達電,
3231,緯創,2308,台達電,
3257,虹冠電,2308,台達電,
3260,威剛,2308,台達電,
3323,加百裕,2308,台達電,
3324,雙鴻,2308,台達電,
3483,力致,2308,台達電,
3576,聯合再生,2308,台達電,
3617,碩天,2308,台達電,
3617,碩天,2308,台達電,
3617,碩天,2308,台達電,
3673,TPK-KY,2308,台達電,
3689,湧德,2308,台達電,
3706,神達,2308,台達電,
5309,系統電,2308,台達電,
5465,富驊,2308,台達電,
6117,迎廣,2308,台達電,
6121,新普,2308,台達電,
6121,新普,2308,台達電,
6203,海韻電,2308,台達電,
6203,海韻電,2308,台達電,
6230,尼得科超眾,2308,台達電,
6275,元山,2308,台達電,
6409,旭隼,2308,台達電,
8038,長園科,2308,台達電,
8111,立碁,2308,台達電,
8111,立碁,2308,台達電,
8121,越峰,2308,台達電,
8163,達方,2308,台達電,
8374,羅昇,2308,台達電,
8374,羅昇,2308,台達電,
6282,康舒,2308,台達電,
6282,康舒,2308,台達電,
6282,康舒,2308,台達電,
6282,康舒,2308,台達電,
6412,群電,2308,台達電,
6412,群電,2308,台達電,
6412,群電,2308,台達電,
6414,樺漢,2308,台達電,
2312,金寶,2313,華通,
2355,敬鵬,2313,華通,
2367,燿華,2313,華通,
2368,金像電,2313,華通,
3037,欣興,2313,華通,
3044,健鼎,2313,華通,
3217,優群,2313,華通,
4927,泰鼎-KY,2313,華通,
5439,高技,2313,華通,
5469,瀚宇博,2313,華通,
6108,競國,2313,華通,
6191,精成科,2313,華通,
8046,南電,2313,華通,
2312,金寶,2317,鴻海,
2324,仁寶,2317,鴻海,
2324,仁寶,2317,鴻海,
2345,智邦,2317,鴻海,
2356,英業達,2317,鴻海,
2356,英業達,2317,鴻海,
2357,華碩,2317,鴻海,
2374,佳能,2317,鴻海,
2376,技嘉,2317,鴻海,
2382,廣達,2317,鴻海,
2382,廣達,2317,鴻海,
2392,正崴,2317,鴻海,
3213,茂訊,2317,鴻海,
3213,茂訊,2317,鴻海,
3217,優群,2317,鴻海,
3231,緯創,2317,鴻海,
3231,緯創,2317,鴻海,
3306,鼎天,2317,鴻海,
3515,華擎,2317,鴻海,
3533,嘉澤,2317,鴻海,
3533,嘉澤,2317,鴻海,
3665,貿聯-KY,2317,鴻海,
3665,貿聯-KY,2317,鴻海,
3706,神達,2317,鴻海,
3711,日月光投控,2317,鴻海,
4938,和碩,2317,鴻海,
4938,和碩,2317,鴻海,
5288,豐祥-KY,2317,鴻海,
5457,宣德,2317,鴻海,
5465,富驊,2317,鴻海,
6117,迎廣,2317,鴻海,
6143,振曜,2317,鴻海,
6278,台表科,2317,鴻海,
6669,緯穎,2317,鴻海,
8103,瀚荃,2317,鴻海,
8111,立碁,2317,鴻海,
8210,勤誠,2317,鴻海,
2312,金寶,2324,仁寶,
2317,鴻海,2324,仁寶,
2356,英業達,2324,仁寶,
2371,大同,2324,仁寶,
2382,廣達,2324,仁寶,
3231,緯創,2324,仁寶,
4938,和碩,2324,仁寶,
2428,興勤,2327,國巨*,
3026,禾伸堂,2327,國巨*,
3090,日電貿,2327,國巨*,
3152,璟德,2327,國巨*,
3152,璟德,2327,國巨*,
3624,光頡,2327,國巨*,
3624,光頡,2327,國巨*,
4927,泰鼎-KY,2327,國巨*,
4958,臻鼎-KY,2327,國巨*,
6155,鈞寶,2327,國巨*,
6173,信昌電,2327,國巨*,
6173,信昌電,2327,國巨*,
8042,金山電,2327,國巨*,
8121,越峰,2327,國巨*,
8163,達方,2327,國巨*,
,,2327,國巨*,
,,2327,國巨*,
3653,健策,2328,廣宇,
6197,佳必琪,2328,廣宇,
8110,華東,2329,華泰,
2303,聯電,2330,台積電,
2303,聯電,2330,台積電,
2303,聯電,2330,台積電,
2345,智邦,2330,台積電,
2363,矽統,2330,台積電,
3008,大立光,2330,台積電,
3016,嘉晶,2330,台積電,
3035,智原,2330,台積電,
3450,聯鈞,2330,台積電,
3481,群創,2330,台積電,
3587,閎康,2330,台積電,
3707,漢磊,2330,台積電,
3711,日月光投控,2330,台積電,
4908,前鼎,2330,台積電,
4977,眾達-KY,2330,台積電,
4979,華星光,2330,台積電,
4991,環宇-KY,2330,台積電,
5347,世界,2330,台積電,
6147,頎邦,2330,台積電,
6239,力成,2330,台積電,
6442,光聖,2330,台積電,
8046,南電,2330,台積電,
8111,立碁,2330,台積電,
6451,訊芯-KY,2330,台積電,
2345,智邦,2332,友訊,
3027,盛達,2332,友訊,
2344,華邦電,2337,旺宏,
2344,華邦電,2337,旺宏,
2344,華邦電,2337,旺宏,
3006,晶豪科,2337,旺宏,
5351,鈺創,2337,旺宏,
2363,矽統,2338,光罩,
3707,漢磊,2342,茂矽,
2337,旺宏,2344,華邦電,
2337,旺宏,2344,華邦電,
2337,旺宏,2344,華邦電,
2408,南亞科,2344,華邦電,
2408,南亞科,2344,華邦電,
3006,晶豪科,2344,華邦電,
3006,晶豪科,2344,華邦電,
5351,鈺創,2344,華邦電,
2368,金像電,2345,智邦,
3062,建漢,2345,智邦,
3380,明泰,2345,智邦,
3558,神準,2345,智邦,
5469,瀚宇博,2345,智邦,
8033,雷虎,2345,智邦,
5392,能率,2347,聯強,
,,2347,聯強,
2486,一詮,2351,順德,
8070,長華*,2351,順德,
2324,仁寶,2352,佳世達,
2387,精元,2352,佳世達,
3552,同致,2352,佳世達,
4915,致伸,2352,佳世達,
6143,振曜,2352,佳世達,
2474,可成,2354,鴻準,
2474,可成,2354,鴻準,
3017,奇鋐,2354,鴻準,
4532,瑞智,2354,鴻準,
6235,華孚,2354,鴻準,
6235,華孚,2354,鴻準,
2316,楠梓電,2355,敬鵬,
2367,燿華,2355,敬鵬,
2367,燿華,2355,敬鵬,
3044,健鼎,2355,敬鵬,
5469,瀚宇博,2355,敬鵬,
5469,瀚宇博,2355,敬鵬,
2312,金寶,2356,英業達,
2324,仁寶,2356,英業達,
2324,仁寶,2356,英業達,
2329,華泰,2356,英業達,
2382,廣達,2356,英業達,
2382,廣達,2356,英業達,
3231,緯創,2356,英業達,
4938,和碩,2356,英業達,
6278,台表科,2356,英業達,
6669,緯穎,2356,英業達,
6669,緯穎,2356,英業達,
8210,勤誠,2356,英業達,
2353,宏碁,2357,華碩,
2376,技嘉,2357,華碩,
2376,技嘉,2357,華碩,
2377,微星,2357,華碩,
2377,微星,2357,華碩,
2465,麗臺,2357,華碩,
2465,麗臺,2357,華碩,
3515,華擎,2357,華碩,
3515,華擎,2357,華碩,
3693,營邦,2357,華碩,
2374,佳能,2359,所羅門,
2388,威盛,2359,所羅門,
3059,華晶科,2359,所羅門,
6148,驊宏資,2359,所羅門,
8374,羅昇,2359,所羅門,
4545,銘鈺,2360,致茂,
2313,華通,2367,燿華,
2316,楠梓電,2367,燿華,
2355,敬鵬,2367,燿華,
2383,台光電,2367,燿華,
4927,泰鼎-KY,2367,燿華,
5439,高技,2367,燿華,
6108,競國,2367,燿華,
6153,嘉聯益,2367,燿華,
6191,精成科,2367,燿華,
6269,台郡,2367,燿華,
2313,華通,2368,金像電,
2316,楠梓電,2368,金像電,
3037,欣興,2368,金像電,
3044,健鼎,2368,金像電,
4927,泰鼎-KY,2368,金像電,
4958,臻鼎-KY,2368,金像電,
5439,高技,2368,金像電,
5469,瀚宇博,2368,金像電,
5469,瀚宇博,2368,金像電,
6278,台表科,2368,金像電,
8155,博智,2368,金像電,
2421,建準,2371,大同,
3260,威剛,2371,大同,
4903,聯光通,2371,大同,
3019,亞光,2374,佳能,
5392,能率,2374,佳能,
2472,立隆電,2375,凱美,
2472,立隆電,2375,凱美,
2472,立隆電,2375,凱美,
2472,立隆電,2375,凱美,
3090,日電貿,2375,凱美,
8042,金山電,2375,凱美,
8042,金山電,2375,凱美,
2357,華碩,2376,技嘉,
2357,華碩,2376,技嘉,
2377,微星,2376,技嘉,
2377,微星,2376,技嘉,
2465,麗臺,2376,技嘉,
2465,麗臺,2376,技嘉,
2465,麗臺,2376,技嘉,
3515,華擎,2376,技嘉,
3515,華擎,2376,技嘉,
3693,營邦,2376,技嘉,
2353,宏碁,2377,微星,
2357,華碩,2377,微星,
2376,技嘉,2377,微星,
2376,技嘉,2377,微星,
2401,凌陽,2377,微星,
2465,麗臺,2377,微星,
2465,麗臺,2377,微星,
3515,華擎,2377,微星,
3515,華擎,2377,微星,
3693,營邦,2377,微星,
2401,凌陽,2379,瑞昱,
2401,凌陽,2379,瑞昱,
2401,凌陽,2379,瑞昱,
2436,偉詮電,2379,瑞昱,
3006,晶豪科,2379,瑞昱,
3014,聯陽,2379,瑞昱,
3034,聯詠,2379,瑞昱,
3034,聯詠,2379,瑞昱,
3141,晶宏,2379,瑞昱,
3661,世芯-KY,2379,瑞昱,
4966,譜瑞-KY,2379,瑞昱,
4966,譜瑞-KY,2379,瑞昱,
4968,立積,2379,瑞昱,
5269,祥碩,2379,瑞昱,
5274,信驊,2379,瑞昱,
5351,鈺創,2379,瑞昱,
6104,創惟,2379,瑞昱,
6104,創惟,2379,瑞昱,
6104,創惟,2379,瑞昱,
6104,創惟,2379,瑞昱,
2317,鴻海,2382,廣達,
2317,鴻海,2382,廣達,
2324,仁寶,2382,廣達,
2324,仁寶,2382,廣達,
2324,仁寶,2382,廣達,
2329,華泰,2382,廣達,
2345,智邦,2382,廣達,
2356,英業達,2382,廣達,
2356,英業達,2382,廣達,
2357,華碩,2382,廣達,
2371,大同,2382,廣達,
2376,技嘉,2382,廣達,
3231,緯創,2382,廣達,
3231,緯創,2382,廣達,
3231,緯創,2382,廣達,
3380,明泰,2382,廣達,
3413,京鼎,2382,廣達,
3515,華擎,2382,廣達,
3693,營邦,2382,廣達,
3706,神達,2382,廣達,
4938,和碩,2382,廣達,
4938,和碩,2382,廣達,
4938,和碩,2382,廣達,
4958,臻鼎-KY,2382,廣達,
5457,宣德,2382,廣達,
6278,台表科,2382,廣達,
6669,緯穎,2382,廣達,
6669,緯穎,2382,廣達,
6456,GIS-KY,2382,廣達,
,,2382,廣達,
2367,燿華,2383,台光電,
5439,高技,2383,台光電,
5498,凱崴,2383,台光電,
6108,競國,2383,台光電,
6191,精成科,2383,台光電,
2374,佳能,2385,群光,
2387,精元,2385,群光,
2387,精元,2385,群光,
2387,精元,2385,群光,
3362,先進光,2385,群光,
4915,致伸,2385,群光,
8163,達方,2385,群光,
2385,群光,2387,精元,
8163,達方,2387,精元,
2458,義隆,2388,威盛,
3228,金麗科,2388,威盛,
3306,鼎天,2388,威盛,
3706,神達,2388,威盛,
2402,毅嘉,2392,正崴,
3338,泰碩,2392,正崴,
3653,健策,2392,正崴,
5457,宣德,2392,正崴,
6197,佳必琪,2392,正崴,
2301,光寶科,2393,億光,
2486,一詮,2393,億光,
4956,光鋐,2393,億光,
8111,立碁,2393,億光,
8111,立碁,2393,億光,
1229,聯華,2395,研華,
2328,廣宇,2395,研華,
2352,佳世達,2395,研華,
2359,所羅門,2395,研華,
2377,微星,2395,研華,
2382,廣達,2395,研華,
2388,威盛,2395,研華,
2409,友達,2395,研華,
2471,資通,2395,研華,
3022,威強電,2395,研華,
3022,威強電,2395,研華,
3027,盛達,2395,研華,
3046,建碁,2395,研華,
3046,建碁,2395,研華,
3059,華晶科,2395,研華,
3059,華晶科,2395,研華,
3306,鼎天,2395,研華,
3413,京鼎,2395,研華,
3416,融程電,2395,研華,
3416,融程電,2395,研華,
3481,群創,2395,研華,
3515,華擎,2395,研華,
3558,神準,2395,研華,
3563,牧德,2395,研華,
3596,智易,2395,研華,
3687,歐買尬,2395,研華,
3693,營邦,2395,研華,
3706,神達,2395,研華,
4916,事欣科,2395,研華,
5289,宜鼎,2395,研華,
5309,系統電,2395,研華,
5443,均豪,2395,研華,
6143,振曜,2395,研華,
6245,立端,2395,研華,
6245,立端,2395,研華,
6245,立端,2395,研華,
6245,立端,2395,研華,
6409,旭隼,2395,研華,
8050,廣積,2395,研華,
8050,廣積,2395,研華,
8050,廣積,2395,研華,
8114,振樺電,2395,研華,
8114,振樺電,2395,研華,
8155,博智,2395,研華,
8210,勤誠,2395,研華,
,,2395,研華,
,,2395,研華,
6412,群電,2395,研華,
6414,樺漢,2395,研華,
6414,樺漢,2395,研華,
3014,聯陽,2401,凌陽,
3227,原相,2401,凌陽,
6153,嘉聯益,2402,毅嘉,
3131,弘塑,2404,漢唐,
3583,辛耘,2404,漢唐,
3665,貿聯-KY,2404,漢唐,
5434,崇越,2404,漢唐,
6139,亞翔,2404,漢唐,
6196,帆宣,2404,漢唐,
9933,中鼎,2404,漢唐,
6414,樺漢,2404,漢唐,
2344,華邦電,2408,南亞科,
3006,晶豪科,2408,南亞科,
3481,群創,2409,友達,
3481,群創,2409,友達,
3481,群創,2409,友達,
3481,群創,2409,友達,
3576,聯合再生,2409,友達,
6176,瑞儀,2409,友達,
3045,台灣大,2412,中華電,
4904,遠傳,2412,中華電,
2375,凱美,2421,建準,
3017,奇鋐,2421,建準,
3338,泰碩,2421,建準,
3483,力致,2421,建準,
6230,尼得科超眾,2421,建準,
6275,元山,2421,建準,
6275,元山,2421,建準,
6275,元山,2421,建準,
,,2428,興勤,
3014,聯陽,2436,偉詮電,
3257,虹冠電,2436,偉詮電,
3588,通嘉,2436,偉詮電,
6138,茂達,2436,偉詮電,
2465,麗臺,2439,美律,
4915,致伸,2439,美律,
3265,台星科,2441,超豐,
6147,頎邦,2441,超豐,
8110,華東,2441,超豐,
3264,欣銓,2449,京元電子,
3264,欣銓,2449,京元電子,
3265,台星科,2449,京元電子,
3374,精材,2449,京元電子,
6239,力成,2449,京元電子,
6257,矽格,2449,京元電子,
6257,矽格,2449,京元電子,
6257,矽格,2449,京元電子,
8110,華東,2449,京元電子,
2347,聯強,2450,神腦,
3260,威剛,2451,創見,
3260,威剛,2451,創見,
5289,宜鼎,2451,創見,
8271,宇瞻,2451,創見,
2379,瑞昱,2454,聯發科,
3034,聯詠,2454,聯發科,
5269,祥碩,2454,聯發科,
3081,聯亞,2455,全新,
3105,穩懋,2455,全新,
3152,璟德,2455,全新,
4971,IET-KY,2455,全新,
4971,IET-KY,2455,全新,
4979,華星光,2455,全新,
4991,環宇-KY,2455,全新,
2377,微星,2457,飛宏,
3046,建碁,2457,飛宏,
3078,僑威,2457,飛宏,
6282,康舒,2457,飛宏,
,,2457,飛宏,
2363,矽統,2458,義隆,
2467,志聖,2464,盟立,
2493,揚博,2464,盟立,
3413,京鼎,2464,盟立,
4545,銘鈺,2464,盟立,
5392,能率,2464,盟立,
5443,均豪,2464,盟立,
5443,均豪,2464,盟立,
6125,廣運,2464,盟立,
6125,廣運,2464,盟立,
6188,廣明,2464,盟立,
,,2464,盟立,
2493,揚博,2467,志聖,
2493,揚博,2467,志聖,
3037,欣興,2467,志聖,
3131,弘塑,2467,志聖,
3189,景碩,2467,志聖,
3535,晶彩科,2467,志聖,
6187,萬潤,2467,志聖,
6187,萬潤,2467,志聖,
8070,長華*,2467,志聖,
,,2467,志聖,
2480,敦陽科,2471,資通,
2612,中航,2471,資通,
5201,凱衛,2471,資通,
,,2471,資通,
2375,凱美,2472,立隆電,
3090,日電貿,2472,立隆電,
8042,金山電,2472,立隆電,
8042,金山電,2472,立隆電,
8042,金山電,2472,立隆電,
6449,鈺邦,2472,立隆電,
2354,鴻準,2474,可成,
3005,神基,2474,可成,
6235,華孚,2474,可成,
6235,華孚,2474,可成,
,,2474,可成,
1229,聯華,2480,敦陽科,
2450,神腦,2480,敦陽科,
6148,驊宏資,2480,敦陽科,
6214,精誠,2480,敦陽科,
2342,茂矽,2481,強茂,
3675,德微,2481,強茂,
3675,德微,2481,強茂,
3707,漢磊,2481,強茂,
5425,台半,2481,強茂,
5425,台半,2481,強茂,
3653,健策,2486,一詮,
2327,國巨*,2492,華新科,
2428,興勤,2492,華新科,
3026,禾伸堂,2492,華新科,
6173,信昌電,2492,華新科,
6173,信昌電,2492,華新科,
8163,達方,2492,華新科,
3306,鼎天,2497,怡利電,
2548,華固,2501,國建,
5522,遠雄,2501,國建,
5534,長虹,2501,國建,
1532,勤美,2548,華固,
2101,南港,2548,華固,
2348,海悅,2548,華固,
2501,國建,2548,華固,
5522,遠雄,2548,華固,
5522,遠雄,2548,華固,
5534,長虹,2548,華固,
5534,長虹,2548,華固,
9945,潤泰新,2548,華固,
2609,陽明,2603,長榮,
2615,萬海,2603,長榮,
2606,裕民,2605,新興,
2606,裕民,2605,新興,
2612,中航,2605,新興,
2637,慧洋-KY,2605,新興,
5608,四維航,2605,新興,
2605,新興,2606,裕民,
2612,中航,2606,裕民,
2637,慧洋-KY,2606,裕民,
5608,四維航,2606,裕民,
2603,長榮,2609,陽明,
2615,萬海,2609,陽明,
2618,長榮航,2610,華航,
2618,長榮航,2610,華航,
2618,長榮航,2610,華航,
1102,亞泥,2612,中航,
2605,新興,2612,中航,
2606,裕民,2612,中航,
2603,長榮,2615,萬海,
2609,陽明,2615,萬海,
2610,華航,2618,長榮航,
2610,華航,2618,長榮航,
2610,華航,2618,長榮航,
2610,華航,2634,漢翔,
3004,豐達科,2634,漢翔,
3491,昇達科,2634,漢翔,
3680,家登,2634,漢翔,
4541,晟田,2634,漢翔,
4903,聯光通,2634,漢翔,
4916,事欣科,2634,漢翔,
5314,世紀*,2634,漢翔,
8222,寶一,2634,漢翔,
8222,寶一,2634,漢翔,
8383,千附,2634,漢翔,
1102,亞泥,2637,慧洋-KY,
2605,新興,2637,慧洋-KY,
2606,裕民,2637,慧洋-KY,
5608,四維航,2637,慧洋-KY,
5608,四維航,2637,慧洋-KY,
2501,國建,2707,晶華,
1210,大成,2727,王品,
1215,卜蜂,2727,王品,
2618,長榮航,2727,王品,
5903,全家,2727,王品,
5607,遠雄港,2731,雄獅,
5607,遠雄港,2731,雄獅,
5706,鳳凰,2731,雄獅,
5706,鳳凰,2731,雄獅,
5706,鳳凰,2731,雄獅,
2707,晶華,2801,彰銀,
2880,華南金,2801,彰銀,
2887,台新新光金,2801,彰銀,
2892,第一金,2801,彰銀,
5876,上海商銀,2801,彰銀,
2881,富邦金,2851,中再保,
2882,國泰金,2851,中再保,
2801,彰銀,2880,華南金,
2884,玉山金,2880,華南金,
2892,第一金,2880,華南金,
5876,上海商銀,2880,華南金,
5880,合庫金,2880,華南金,
1722,台肥,2881,富邦金,
2882,國泰金,2881,富邦金,
2882,國泰金,2881,富邦金,
2883,凱基金,2881,富邦金,
2885,元大金,2881,富邦金,
2886,兆豐金,2881,富邦金,
2887,台新新光金,2881,富邦金,
2891,中信金,2881,富邦金,
2915,潤泰全,2881,富邦金,
5880,合庫金,2881,富邦金,
9904,寶成,2881,富邦金,
9945,潤泰新,2881,富邦金,
2881,富邦金,2882,國泰金,
2883,凱基金,2882,國泰金,
2884,玉山金,2882,國泰金,
2885,元大金,2882,國泰金,
2886,兆豐金,2882,國泰金,
2887,台新新光金,2882,國泰金,
2890,永豐金,2882,國泰金,
2891,中信金,2882,國泰金,
2891,中信金,2882,國泰金,
2915,潤泰全,2882,國泰金,
5880,合庫金,2882,國泰金,
9904,寶成,2882,國泰金,
9945,潤泰新,2882,國泰金,
2885,元大金,2883,凱基金,
2886,兆豐金,2883,凱基金,
2887,台新新光金,2883,凱基金,
2887,台新新光金,2883,凱基金,
2890,永豐金,2883,凱基金,
2891,中信金,2883,凱基金,
2891,中信金,2883,凱基金,
2801,彰銀,2884,玉山金,
2880,華南金,2884,玉山金,
2880,華南金,2884,玉山金,
2881,富邦金,2884,玉山金,
2882,國泰金,2884,玉山金,
2883,凱基金,2884,玉山金,
2886,兆豐金,2884,玉山金,
2887,台新新光金,2884,玉山金,
2890,永豐金,2884,玉山金,
2890,永豐金,2884,玉山金,
2891,中信金,2884,玉山金,
2892,第一金,2884,玉山金,
2892,第一金,2884,玉山金,
5876,上海商銀,2884,玉山金,
5880,合庫金,2884,玉山金,
2880,華南金,2885,元大金,
2881,富邦金,2885,元大金,
